time_ms,ax,ay,az,gx,gy,gz,label
7719,-0.52,0.72,-0.47,2.69,-0.31,0.67,laying
7746,-0.52,0.72,-0.47,2.56,-0.61,0.73,laying
7772,-0.52,0.72,-0.47,2.5,-0.49,0.92,laying
7799,-0.52,0.72,-0.47,2.38,-0.55,0.67,laying
7826,-0.52,0.72,-0.47,2.38,-0.61,0.79,laying
7852,-0.52,0.72,-0.47,2.44,-0.49,0.85,laying
7878,-0.52,0.72,-0.47,2.69,-0.67,0.79,laying
7904,-0.52,0.72,-0.47,2.81,-0.55,0.67,laying
7931,-0.52,0.72,-0.47,2.87,-0.55,0.61,laying
7957,-0.52,0.72,-0.47,2.69,-0.67,0.61,laying
7983,-0.52,0.72,-0.47,2.56,-0.49,0.79,laying
8010,-0.52,0.72,-0.47,2.56,-0.49,0.98,laying
8037,-0.52,0.72,-0.47,2.62,-0.49,0.98,laying
8064,-0.52,0.72,-0.47,2.62,-0.49,0.85,laying
8090,-0.52,0.72,-0.47,2.69,-0.55,0.73,laying
8117,-0.52,0.72,-0.47,2.75,-0.37,0.92,laying
8144,-0.52,0.72,-0.47,2.69,-0.55,0.79,laying
8170,-0.52,0.72,-0.47,2.62,-0.43,0.85,laying
8197,-0.52,0.72,-0.47,2.5,-0.79,0.79,laying
8223,-0.52,0.72,-0.47,2.56,-0.43,0.79,laying
8250,-0.52,0.72,-0.47,2.69,-0.49,0.79,laying
8277,-0.52,0.72,-0.47,2.69,-0.55,0.92,laying
8304,-0.52,0.72,-0.47,2.56,-0.43,0.73,laying
8331,-0.52,0.72,-0.47,2.75,-0.49,0.85,laying
8358,-0.52,0.72,-0.47,2.81,-0.55,0.61,laying
8384,-0.52,0.72,-0.47,2.75,-0.73,0.73,laying
8410,-0.52,0.72,-0.47,2.62,-0.73,0.67,laying
8437,-0.52,0.72,-0.47,2.5,-0.55,0.61,laying
8464,-0.52,0.72,-0.47,2.69,-0.49,0.73,laying
8491,-0.52,0.72,-0.47,2.56,-0.55,0.79,laying
8518,-0.52,0.72,-0.47,2.62,-0.61,0.79,laying
8545,-0.52,0.72,-0.47,2.75,-0.43,0.85,laying
8571,-0.52,0.72,-0.47,2.69,-0.37,0.92,laying
8598,-0.52,0.72,-0.47,2.69,-0.37,0.85,laying
8625,-0.52,0.72,-0.47,2.93,-0.37,0.73,laying
8652,-0.52,0.72,-0.47,2.81,-0.31,0.73,laying
8679,-0.52,0.72,-0.47,2.87,-0.55,0.61,laying
8706,-0.52,0.72,-0.47,2.75,-0.61,0.61,laying
8732,-0.52,0.72,-0.47,2.87,-0.55,0.67,laying
8759,-0.52,0.72,-0.47,2.75,-0.37,0.79,laying
8786,-0.52,0.72,-0.47,2.69,-0.43,0.73,laying
8813,-0.52,0.72,-0.47,2.69,-0.67,0.85,laying
8840,-0.52,0.72,-0.47,2.69,-0.67,0.79,laying
8867,-0.52,0.72,-0.47,2.69,-0.67,0.67,laying
8894,-0.52,0.72,-0.47,2.87,-0.55,0.73,laying
8920,-0.52,0.72,-0.47,2.44,-0.61,0.85,laying
8947,-0.52,0.72,-0.47,2.69,-0.61,0.79,laying
8974,-0.52,0.72,-0.47,2.69,-0.61,0.79,laying
9000,-0.52,0.72,-0.47,2.69,-0.49,0.73,laying
9027,-0.52,0.72,-0.47,2.56,-0.67,0.85,laying
9054,-0.52,0.72,-0.47,2.75,-0.55,0.92,laying
9081,-0.52,0.72,-0.47,2.69,-0.43,0.98,laying
9108,-0.52,0.72,-0.47,2.87,-0.43,0.61,laying
9134,-0.52,0.72,-0.47,2.69,-0.61,0.79,laying
9160,-0.52,0.72,-0.47,2.62,-0.49,0.79,laying
9186,-0.52,0.72,-0.47,2.81,-0.37,0.85,laying
9213,-0.52,0.72,-0.47,2.81,-0.31,0.73,laying
9240,-0.52,0.72,-0.47,2.81,-0.43,0.79,laying
9267,-0.52,0.72,-0.47,2.62,-0.37,0.79,laying
9294,-0.52,0.72,-0.47,2.56,-0.67,0.73,laying
