time_ms,ax,ay,az,gx,gy,gz,label
9943,0.08,-1.0,0.1,2.75,-0.55,1.04,sitting
9970,0.08,-1.0,0.1,2.75,-0.67,0.92,sitting
9996,0.08,-1.0,0.1,2.69,-0.61,0.85,sitting
10023,0.08,-1.0,0.1,2.62,-0.85,0.92,sitting
10050,0.08,-1.0,0.1,2.75,-0.73,0.85,sitting
10077,0.08,-1.0,0.1,2.75,-0.55,0.85,sitting
10104,0.08,-1.0,0.1,2.87,-0.67,0.79,sitting
10131,0.08,-1.0,0.1,2.81,-0.67,0.98,sitting
10157,0.08,-1.0,0.1,2.93,-0.67,0.92,sitting
10184,0.08,-1.0,0.1,2.93,-0.79,0.92,sitting
10211,0.08,-1.0,0.1,2.87,-0.55,0.85,sitting
10237,0.08,-1.0,0.1,2.75,-0.79,0.92,sitting
10263,0.08,-1.0,0.1,2.69,-0.73,0.73,sitting
10289,0.08,-1.0,0.1,2.69,-0.61,0.85,sitting
10315,0.08,-1.0,0.1,2.75,-0.73,0.85,sitting
10341,0.08,-1.0,0.1,3.11,-0.79,0.79,sitting
10367,0.08,-1.0,0.1,2.69,-0.79,0.79,sitting
10394,0.08,-1.0,0.1,2.69,-0.67,0.85,sitting
10420,0.08,-1.0,0.1,2.93,-0.49,0.92,sitting
10447,0.08,-1.0,0.1,2.87,-0.55,1.04,sitting
10474,0.08,-1.0,0.1,2.93,-0.37,1.04,sitting
10503,0.08,-1.0,0.1,2.93,-0.49,0.98,sitting
10531,0.08,-1.0,0.1,2.87,-0.43,0.92,sitting
10560,0.08,-1.0,0.1,2.81,-0.37,0.85,sitting
10588,0.08,-1.0,0.1,2.81,-0.31,0.85,sitting
10617,0.08,-1.0,0.1,2.99,-0.61,0.73,sitting
10645,0.08,-1.0,0.1,2.87,-0.49,0.85,sitting
10673,0.08,-1.0,0.1,2.81,-0.49,0.92,sitting
10703,0.08,-1.0,0.1,3.05,-0.43,0.98,sitting
10730,0.08,-1.0,0.1,2.93,-0.31,0.98,sitting
10757,0.08,-1.0,0.1,2.69,-0.31,1.16,sitting
10784,0.08,-1.0,0.1,2.81,-0.61,0.98,sitting
10811,0.08,-1.0,0.1,2.93,-0.55,0.98,sitting
10838,0.08,-1.0,0.1,2.93,-0.61,0.92,sitting
10865,0.08,-1.0,0.1,2.75,-0.61,1.04,sitting
10891,0.08,-1.0,0.1,2.93,-0.43,0.79,sitting
10918,0.08,-1.0,0.1,2.81,-0.67,0.79,sitting
10945,0.08,-1.0,0.1,2.93,-0.49,0.98,sitting
10972,0.08,-1.0,0.1,2.93,-0.43,0.98,sitting
10999,0.08,-1.0,0.1,3.05,-0.49,0.98,sitting
11026,0.08,-1.0,0.1,2.93,-0.43,0.85,sitting
11054,0.08,-1.0,0.1,2.93,-0.43,1.04,sitting
11081,0.08,-1.0,0.1,2.93,-0.37,1.04,sitting
11108,0.08,-1.0,0.1,2.87,-0.61,0.98,sitting
11135,0.08,-1.0,0.1,2.93,-0.55,0.92,sitting
11162,0.08,-1.0,0.1,2.93,-0.49,1.04,sitting
11189,0.08,-1.0,0.1,3.05,-0.49,0.98,sitting
11215,0.08,-1.0,0.1,2.87,-0.37,0.79,sitting
11242,0.08,-1.0,0.1,2.87,-0.43,0.92,sitting
